,total_count,incomplete_results,items,repository_url
185,1,False,"[{'url': 'https://api.github.com/repos/usdivad/Melodrumatic/issues/1', 'repository_url': 'https://api.github.com/repos/usdivad/Melodrumatic', 'labels_url': 'https://api.github.com/repos/usdivad/Melodrumatic/issues/1/labels{/name}', 'comments_url': 'https://api.github.com/repos/usdivad/Melodrumatic/issues/1/comments', 'events_url': 'https://api.github.com/repos/usdivad/Melodrumatic/issues/1/events', 'html_url': 'https://github.com/usdivad/Melodrumatic/issues/1', 'id': 655590458, 'node_id': 'MDU6SXNzdWU2NTU1OTA0NTg=', 'number': 1, 'title': 'License', 'user': {'login': 'KottV', 'id': 4686351, 'node_id': 'MDQ6VXNlcjQ2ODYzNTE=', 'avatar_url': 'https://avatars.githubusercontent.com/u/4686351?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/KottV', 'html_url': 'https://github.com/KottV', 'followers_url': 'https://api.github.com/users/KottV/followers', 'following_url': 'https://api.github.com/users/KottV/following{/other_user}', 'gists_url': 'https://api.github.com/users/KottV/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/KottV/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/KottV/subscriptions', 'organizations_url': 'https://api.github.com/users/KottV/orgs', 'repos_url': 'https://api.github.com/users/KottV/repos', 'events_url': 'https://api.github.com/users/KottV/events{/privacy}', 'received_events_url': 'https://api.github.com/users/KottV/received_events', 'type': 'User', 'site_admin': False}, 'labels': [], 'state': 'closed', 'locked': False, 'assignee': None, 'assignees': [], 'milestone': None, 'comments': 2, 'created_at': '2020-07-13T05:25:26Z', 'updated_at': '2020-07-18T20:52:20Z', 'closed_at': '2020-07-18T20:52:19Z', 'author_association': 'NONE', 'active_lock_reason': None, 'body': 'Hi!\r\n\r\nThis plugin is very cool. Could you add the license over your project?', 'reactions': {'url': 'https://api.github.com/repos/usdivad/Melodrumatic/issues/1/reactions', 'total_count': 0, '+1': 0, '-1': 0, 'laugh': 0, 'hooray': 0, 'confused': 0, 'heart': 0, 'rocket': 0, 'eyes': 0}, 'timeline_url': 'https://api.github.com/repos/usdivad/Melodrumatic/issues/1/timeline', 'performed_via_github_app': None, 'state_reason': 'completed', 'score': 1.0}]",https://api.github.com/repos/usdivad/Melodrumatic
186,0,False,[],
187,45,False,"[{'url': 'https://api.github.com/repos/microsoft/process-migrator/issues/82', 'repository_url': 'https://api.github.com/repos/microsoft/process-migrator', 'labels_url': 'https://api.github.com/repos/microsoft/process-migrator/issues/82/labels{/name}', 'comments_url': 'https://api.github.com/repos/microsoft/process-migrator/issues/82/comments', 'events_url': 'https://api.github.com/repos/microsoft/process-migrator/issues/82/events', 'html_url': 'https://github.com/microsoft/process-migrator/issues/82', 'id': 1724940510, 'node_id': 'I_kwDOB8W7-85m0IDe', 'number': 82, 'title': 'TFS 2017 based process template migration to AzureDevOps Services', 'user': {'login': 'ktdixit', 'id': 65254430, 'node_id': 'MDQ6VXNlcjY1MjU0NDMw', 'avatar_url': 'https://avatars.githubusercontent.com/u/65254430?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ktdixit', 'html_url': 'https://github.com/ktdixit', 'followers_url': 'https://api.github.com/users/ktdixit/followers', 'following_url': 'https://api.github.com/users/ktdixit/following{/other_user}', 'gists_url': 'https://api.github.com/users/ktdixit/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ktdixit/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ktdixit/subscriptions', 'organizations_url': 'https://api.github.com/users/ktdixit/orgs', 'repos_url': 'https://api.github.com/users/ktdixit/repos', 'events_url': 'https://api.github.com/users/ktdixit/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ktdixit/received_events', 'type': 'User', 'site_admin': False}, 'labels': [], 'state': 'closed', 'locked': False, 'assignee': None, 'assignees': [], 'milestone': None, 'comments': 5, 'created_at': '2023-05-25T01:23:08Z', 'updated_at': '2023-08-16T16:25:26Z', 'closed_at': '2023-08-15T09:31:21Z', 'author_association': 'NONE', 'active_lock_reason': None, 'body': None, 'reactions': {'url': 'https://api.github.com/repos/microsoft/process-migrator/issues/82/reactions', 'total_count': 0, '+1': 0, '-1': 0, 'laugh': 0, 'hooray': 0, 'confused': 0, 'heart': 0, 'rocket': 0, 'eyes': 0}, 'timeline_url': 'https://api.github.com/repos/microsoft/process-migrator/issues/82/timeline', 'performed_via_github_app': None, 'state_reason': 'completed', 'score': 1.0}]",https://api.github.com/repos/microsoft/process-migrator
188,8,False,"[{'url': 'https://api.github.com/repos/arsenikstiger/querytile-extended/issues/9', 'repository_url': 'https://api.github.com/repos/arsenikstiger/querytile-extended', 'labels_url': 'https://api.github.com/repos/arsenikstiger/querytile-extended/issues/9/labels{/name}', 'comments_url': 'https://api.github.com/repos/arsenikstiger/querytile-extended/issues/9/comments', 'events_url': 'https://api.github.com/repos/arsenikstiger/querytile-extended/issues/9/events', 'html_url': 'https://github.com/arsenikstiger/querytile-extended/issues/9', 'id': 634705036, 'node_id': 'MDU6SXNzdWU2MzQ3MDUwMzY=', 'number': 9, 'title': 'Cannot delete a tile', 'user': {'login': 'uxward', 'id': 5074105, 'node_id': 'MDQ6VXNlcjUwNzQxMDU=', 'avatar_url': 'https://avatars.githubusercontent.com/u/5074105?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/uxward', 'html_url': 'https://github.com/uxward', 'followers_url': 'https://api.github.com/users/uxward/followers', 'following_url': 'https://api.github.com/users/uxward/following{/other_user}', 'gists_url': 'https://api.github.com/users/uxward/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/uxward/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/uxward/subscriptions', 'organizations_url': 'https://api.github.com/users/uxward/orgs', 'repos_url': 'https://api.github.com/users/uxward/repos', 'events_url': 'https://api.github.com/users/uxward/events{/privacy}', 'received_events_url': 'https://api.github.com/users/uxward/received_events', 'type': 'User', 'site_admin': False}, 'labels': [], 'state': 'closed', 'locked': False, 'assignee': None, 'assignees': [], 'milestone': None, 'comments': 0, 'created_at': '2020-06-08T15:09:03Z', 'updated_at': '2023-08-05T17:25:32Z', 'closed_at': '2023-08-05T17:25:32Z', 'author_association': 'NONE', 'active_lock_reason': None, 'body': ""I have 20 of these tiles on my dashboard, in conjunction with regular query tiles.\r\n\r\nFor some reason, I'm no longer able to delete them. When I trigger the delete confirmation modal, it loads 20 or 30 of them, stacked atop one another, possibly as a result of a massive amount of 404 errors I'm seeing.\r\n\r\nHere is a video of the issue: [Can't Delete Tile Problem](https://www.dropbox.com/s/pso3e64fmu0ex4c/QueryTileExtendedError.mp4?dl=0)\r\n"", 'reactions': {'url': 'https://api.github.com/repos/arsenikstiger/querytile-extended/issues/9/reactions', 'total_count': 0, '+1': 0, '-1': 0, 'laugh': 0, 'hooray': 0, 'confused': 0, 'heart': 0, 'rocket': 0, 'eyes': 0}, 'timeline_url': 'https://api.github.com/repos/arsenikstiger/querytile-extended/issues/9/timeline', 'performed_via_github_app': None, 'state_reason': 'not_planned', 'score': 1.0}]",https://api.github.com/repos/arsenikstiger/querytile-extended
189,0,False,[],
190,0,False,[],
191,0,False,[],
192,0,False,[],
193,0,False,[],
194,6,False,"[{'url': 'https://api.github.com/repos/ffAudio/Frequalizer/issues/8', 'repository_url': 'https://api.github.com/repos/ffAudio/Frequalizer', 'labels_url': 'https://api.github.com/repos/ffAudio/Frequalizer/issues/8/labels{/name}', 'comments_url': 'https://api.github.com/repos/ffAudio/Frequalizer/issues/8/comments', 'events_url': 'https://api.github.com/repos/ffAudio/Frequalizer/issues/8/events', 'html_url': 'https://github.com/ffAudio/Frequalizer/issues/8', 'id': 880593298, 'node_id': 'MDU6SXNzdWU4ODA1OTMyOTg=', 'number': 8, 'title': 'FFAudioData not defined？', 'user': {'login': 'thewintersun', 'id': 8595690, 'node_id': 'MDQ6VXNlcjg1OTU2OTA=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8595690?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/thewintersun', 'html_url': 'https://github.com/thewintersun', 'followers_url': 'https://api.github.com/users/thewintersun/followers', 'following_url': 'https://api.github.com/users/thewintersun/following{/other_user}', 'gists_url': 'https://api.github.com/users/thewintersun/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/thewintersun/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/thewintersun/subscriptions', 'organizations_url': 'https://api.github.com/users/thewintersun/orgs', 'repos_url': 'https://api.github.com/users/thewintersun/repos', 'events_url': 'https://api.github.com/users/thewintersun/events{/privacy}', 'received_events_url': 'https://api.github.com/users/thewintersun/received_events', 'type': 'User', 'site_admin': False}, 'labels': [], 'state': 'closed', 'locked': False, 'assignee': None, 'assignees': [], 'milestone': None, 'comments': 3, 'created_at': '2021-05-08T09:53:43Z', 'updated_at': '2021-11-11T16:01:49Z', 'closed_at': '2021-11-11T16:01:49Z', 'author_association': 'NONE', 'active_lock_reason': None, 'body': 'FFAudioData not defined？', 'reactions': {'url': 'https://api.github.com/repos/ffAudio/Frequalizer/issues/8/reactions', 'total_count': 0, '+1': 0, '-1': 0, 'laugh': 0, 'hooray': 0, 'confused': 0, 'heart': 0, 'rocket': 0, 'eyes': 0}, 'timeline_url': 'https://api.github.com/repos/ffAudio/Frequalizer/issues/8/timeline', 'performed_via_github_app': None, 'state_reason': 'completed', 'score': 1.0}]",https://api.github.com/repos/ffAudio/Frequalizer
195,0,False,[],
196,0,False,[],
197,38,False,"[{'url': 'https://api.github.com/repos/AURAPluginsLtd/Access-Virus-Editor/issues/82', 'repository_url': 'https://api.github.com/repos/AURAPluginsLtd/Access-Virus-Editor', 'labels_url': 'https://api.github.com/repos/AURAPluginsLtd/Access-Virus-Editor/issues/82/labels{/name}', 'comments_url': 'https://api.github.com/repos/AURAPluginsLtd/Access-Virus-Editor/issues/82/comments', 'events_url': 'https://api.github.com/repos/AURAPluginsLtd/Access-Virus-Editor/issues/82/events', 'html_url': 'https://github.com/AURAPluginsLtd/Access-Virus-Editor/issues/82', 'id': 1859898522, 'node_id': 'I_kwDOIm5bbM5u28ya', 'number': 82, 'title': 'Many knobs do not map to automation in Ableton Live', 'user': {'login': 'analogmonster', 'id': 6210412, 'node_id': 'MDQ6VXNlcjYyMTA0MTI=', 'avatar_url': 'https://avatars.githubusercontent.com/u/6210412?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/analogmonster', 'html_url': 'https://github.com/analogmonster', 'followers_url': 'https://api.github.com/users/analogmonster/followers', 'following_url': 'https://api.github.com/users/analogmonster/following{/other_user}', 'gists_url': 'https://api.github.com/users/analogmonster/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/analogmonster/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/analogmonster/subscriptions', 'organizations_url': 'https://api.github.com/users/analogmonster/orgs', 'repos_url': 'https://api.github.com/users/analogmonster/repos', 'events_url': 'https://api.github.com/users/analogmonster/events{/privacy}', 'received_events_url': 'https://api.github.com/users/analogmonster/received_events', 'type': 'User', 'site_admin': False}, 'labels': [{'id': 4904603225, 'node_id': 'LA_kwDOIm5bbM8AAAABJFZOWQ', 'url': 'https://api.github.com/repos/AURAPluginsLtd/Access-Virus-Editor/labels/type:%20bug', 'name': 'type: bug', 'color': 'D93F0B', 'default': False, 'description': ""Something isn't working""}], 'state': 'closed', 'locked': False, 'assignee': {'login': 'JaniKervinen', 'id': 46903303, 'node_id': 'MDQ6VXNlcjQ2OTAzMzAz', 'avatar_url': 'https://avatars.githubusercontent.com/u/46903303?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/JaniKervinen', 'html_url': 'https://github.com/JaniKervinen', 'followers_url': 'https://api.github.com/users/JaniKervinen/followers', 'following_url': 'https://api.github.com/users/JaniKervinen/following{/other_user}', 'gists_url': 'https://api.github.com/users/JaniKervinen/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/JaniKervinen/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/JaniKervinen/subscriptions', 'organizations_url': 'https://api.github.com/users/JaniKervinen/orgs', 'repos_url': 'https://api.github.com/users/JaniKervinen/repos', 'events_url': 'https://api.github.com/users/JaniKervinen/events{/privacy}', 'received_events_url': 'https://api.github.com/users/JaniKervinen/received_events', 'type': 'User', 'site_admin': False}, 'assignees': [{'login': 'JaniKervinen', 'id': 46903303, 'node_id': 'MDQ6VXNlcjQ2OTAzMzAz', 'avatar_url': 'https://avatars.githubusercontent.com/u/46903303?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/JaniKervinen', 'html_url': 'https://github.com/JaniKervinen', 'followers_url': 'https://api.github.com/users/JaniKervinen/followers', 'following_url': 'https://api.github.com/users/JaniKervinen/following{/other_user}', 'gists_url': 'https://api.github.com/users/JaniKervinen/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/JaniKervinen/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/JaniKervinen/subscriptions', 'organizations_url': 'https://api.github.com/users/JaniKervinen/orgs', 'repos_url': 'https://api.github.com/users/JaniKervinen/repos', 'events_url': 'https://api.github.com/users/JaniKervinen/events{/privacy}', 'received_events_url': 'https://api.github.com/users/JaniKervinen/received_events', 'type': 'User', 'site_admin': False}], 'milestone': None, 'comments': 1, 'created_at': '2023-08-21T18:14:49Z', 'updated_at': '2023-08-21T18:41:05Z', 'closed_at': '2023-08-21T18:41:05Z', 'author_association': 'NONE', 'active_lock_reason': None, 'body': '**Describe the bug**\r\nI have read the manual on how to automate plugin parameters in Ableton Live.  I am aware that only parameters that are MIDI CC not sysex can be automated in this way.  I have mapped many to automation lanes successfully (eg. filter 1 resonance (CC42), filter 1 envelope amount (CC44)) but I cannot map many others (eg. filter 1 cutoff (CC40), filter 2 cutoff (CC41)).\r\n\r\n**To Reproduce**\r\nSteps to reproduce the behavior:\r\n1. New plugin instance with device parameters unfolded\r\n2. click configure\r\n3. move filter 1 resonance and it appears in device parameters\r\n4. move filter 1 cutoff and it does not appear in device parameters\r\n\r\n**Expected behavior**\r\nTo be able to map any parameters that are controllable via MIDI CC to automation\r\n\r\nScreenshots / Videos\r\nNone\r\n\r\nSetup Details (please complete the following information):\r\n\r\nComputer Model: Mac Pro late 2013\r\nOS: macOS 11.7.9 (Big Sur)\r\nDAW: Ableton Live 11.3.4\r\nMIDI Interface: MOTU MIDI express 128\r\nSynth Model: Access Virus TI Desktop\r\nEditor Version: 3.0.0 build 9033\r\nMain Connection: MIDI interface and audio interface\r\nAdditional context\r\nAdd any other context about the problem here.', 'reactions': {'url': 'https://api.github.com/repos/AURAPluginsLtd/Access-Virus-Editor/issues/82/reactions', 'total_count': 0, '+1': 0, '-1': 0, 'laugh': 0, 'hooray': 0, 'confused': 0, 'heart': 0, 'rocket': 0, 'eyes': 0}, 'timeline_url': 'https://api.github.com/repos/AURAPluginsLtd/Access-Virus-Editor/issues/82/timeline', 'performed_via_github_app': None, 'state_reason': 'completed', 'score': 1.0}]",https://api.github.com/repos/AURAPluginsLtd/Access-Virus-Editor
198,0,False,[],
199,2,False,"[{'url': 'https://api.github.com/repos/onlyutkarsh/ExportAsPDF/issues/7', 'repository_url': 'https://api.github.com/repos/onlyutkarsh/ExportAsPDF', 'labels_url': 'https://api.github.com/repos/onlyutkarsh/ExportAsPDF/issues/7/labels{/name}', 'comments_url': 'https://api.github.com/repos/onlyutkarsh/ExportAsPDF/issues/7/comments', 'events_url': 'https://api.github.com/repos/onlyutkarsh/ExportAsPDF/issues/7/events', 'html_url': 'https://github.com/onlyutkarsh/ExportAsPDF/issues/7', 'id': 452126128, 'node_id': 'MDU6SXNzdWU0NTIxMjYxMjg=', 'number': 7, 'title': 'Does not work with Azure Dev Ops 2019', 'user': {'login': 'horvatic', 'id': 18469499, 'node_id': 'MDQ6VXNlcjE4NDY5NDk5', 'avatar_url': 'https://avatars.githubusercontent.com/u/18469499?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/horvatic', 'html_url': 'https://github.com/horvatic', 'followers_url': 'https://api.github.com/users/horvatic/followers', 'following_url': 'https://api.github.com/users/horvatic/following{/other_user}', 'gists_url': 'https://api.github.com/users/horvatic/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/horvatic/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/horvatic/subscriptions', 'organizations_url': 'https://api.github.com/users/horvatic/orgs', 'repos_url': 'https://api.github.com/users/horvatic/repos', 'events_url': 'https://api.github.com/users/horvatic/events{/privacy}', 'received_events_url': 'https://api.github.com/users/horvatic/received_events', 'type': 'User', 'site_admin': False}, 'labels': [], 'state': 'closed', 'locked': True, 'assignee': None, 'assignees': [], 'milestone': None, 'comments': 4, 'created_at': '2019-06-04T17:47:35Z', 'updated_at': '2020-05-04T22:37:06Z', 'closed_at': '2020-05-04T22:37:06Z', 'author_association': 'NONE', 'active_lock_reason': None, 'body': 'This should work with Azure DevOps Services, but it seems to just crash. No pop up', 'reactions': {'url': 'https://api.github.com/repos/onlyutkarsh/ExportAsPDF/issues/7/reactions', 'total_count': 0, '+1': 0, '-1': 0, 'laugh': 0, 'hooray': 0, 'confused': 0, 'heart': 0, 'rocket': 0, 'eyes': 0}, 'timeline_url': 'https://api.github.com/repos/onlyutkarsh/ExportAsPDF/issues/7/timeline', 'performed_via_github_app': None, 'state_reason': 'completed', 'score': 1.0}]",https://api.github.com/repos/onlyutkarsh/ExportAsPDF
200,23,False,"[{'url': 'https://api.github.com/repos/microsoft/vsts-extension-color-control/issues/41', 'repository_url': 'https://api.github.com/repos/microsoft/vsts-extension-color-control', 'labels_url': 'https://api.github.com/repos/microsoft/vsts-extension-color-control/issues/41/labels{/name}', 'comments_url': 'https://api.github.com/repos/microsoft/vsts-extension-color-control/issues/41/comments', 'events_url': 'https://api.github.com/repos/microsoft/vsts-extension-color-control/issues/41/events', 'html_url': 'https://github.com/microsoft/vsts-extension-color-control/issues/41', 'id': 1406499134, 'node_id': 'I_kwDOA9yu6c5T1Xk-', 'number': 41, 'title': 'This repo is missing a LICENSE file', 'user': {'login': 'microsoft-github-policy-service[bot]', 'id': 77245923, 'node_id': 'MDM6Qm90NzcyNDU5MjM=', 'avatar_url': 'https://avatars.githubusercontent.com/in/95686?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/microsoft-github-policy-service%5Bbot%5D', 'html_url': 'https://github.com/apps/microsoft-github-policy-service', 'followers_url': 'https://api.github.com/users/microsoft-github-policy-service%5Bbot%5D/followers', 'following_url': 'https://api.github.com/users/microsoft-github-policy-service%5Bbot%5D/following{/other_user}', 'gists_url': 'https://api.github.com/users/microsoft-github-policy-service%5Bbot%5D/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/microsoft-github-policy-service%5Bbot%5D/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/microsoft-github-policy-service%5Bbot%5D/subscriptions', 'organizations_url': 'https://api.github.com/users/microsoft-github-policy-service%5Bbot%5D/orgs', 'repos_url': 'https://api.github.com/users/microsoft-github-policy-service%5Bbot%5D/repos', 'events_url': 'https://api.github.com/users/microsoft-github-policy-service%5Bbot%5D/events{/privacy}', 'received_events_url': 'https://api.github.com/users/microsoft-github-policy-service%5Bbot%5D/received_events', 'type': 'Bot', 'site_admin': False}, 'labels': [], 'state': 'closed', 'locked': True, 'assignee': None, 'assignees': [], 'milestone': None, 'comments': 0, 'created_at': '2022-10-12T16:31:45Z', 'updated_at': '2022-12-01T12:02:26Z', 'closed_at': '2022-12-01T12:02:26Z', 'author_association': 'CONTRIBUTOR', 'active_lock_reason': None, 'body': 'This repository is currently missing a LICENSE file.\n\nA license helps users understand how to use your project in a compliant manner. You can find the standard MIT license Microsoft uses at: https://github.com/microsoft/repo-templates/blob/main/shared/LICENSE.\n\nIf you would like to learn more about open source licenses, please visit the document at https://aka.ms/license (Microsoft-internal guidance).\n', 'reactions': {'url': 'https://api.github.com/repos/microsoft/vsts-extension-color-control/issues/41/reactions', 'total_count': 0, '+1': 0, '-1': 0, 'laugh': 0, 'hooray': 0, 'confused': 0, 'heart': 0, 'rocket': 0, 'eyes': 0}, 'timeline_url': 'https://api.github.com/repos/microsoft/vsts-extension-color-control/issues/41/timeline', 'performed_via_github_app': None, 'state_reason': 'completed', 'score': 1.0}]",https://api.github.com/repos/microsoft/vsts-extension-color-control
201,0,False,[],
202,2,False,"[{'url': 'https://api.github.com/repos/Wasted-Audio/wstd-eq/issues/2', 'repository_url': 'https://api.github.com/repos/Wasted-Audio/wstd-eq', 'labels_url': 'https://api.github.com/repos/Wasted-Audio/wstd-eq/issues/2/labels{/name}', 'comments_url': 'https://api.github.com/repos/Wasted-Audio/wstd-eq/issues/2/comments', 'events_url': 'https://api.github.com/repos/Wasted-Audio/wstd-eq/issues/2/events', 'html_url': 'https://github.com/Wasted-Audio/wstd-eq/issues/2', 'id': 1709013757, 'node_id': 'I_kwDOI4NY7M5l3Xr9', 'number': 2, 'title': 'Description in README.md on how to compile?', 'user': {'login': '38github', 'id': 18294149, 'node_id': 'MDQ6VXNlcjE4Mjk0MTQ5', 'avatar_url': 'https://avatars.githubusercontent.com/u/18294149?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/38github', 'html_url': 'https://github.com/38github', 'followers_url': 'https://api.github.com/users/38github/followers', 'following_url': 'https://api.github.com/users/38github/following{/other_user}', 'gists_url': 'https://api.github.com/users/38github/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/38github/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/38github/subscriptions', 'organizations_url': 'https://api.github.com/users/38github/orgs', 'repos_url': 'https://api.github.com/users/38github/repos', 'events_url': 'https://api.github.com/users/38github/events{/privacy}', 'received_events_url': 'https://api.github.com/users/38github/received_events', 'type': 'User', 'site_admin': False}, 'labels': [], 'state': 'closed', 'locked': False, 'assignee': None, 'assignees': [], 'milestone': None, 'comments': 1, 'created_at': '2023-05-14T17:17:22Z', 'updated_at': '2023-08-12T15:02:02Z', 'closed_at': '2023-08-12T15:02:02Z', 'author_association': 'NONE', 'active_lock_reason': None, 'body': 'Are you interested in providing this? I installed hvcc but found no commands to use so I looked in ACTION and found the build process but the commands gave me errors or warnings about abstract directories or paths, etc.\r\n\r\nIt would be **very** appreciated.', 'reactions': {'url': 'https://api.github.com/repos/Wasted-Audio/wstd-eq/issues/2/reactions', 'total_count': 0, '+1': 0, '-1': 0, 'laugh': 0, 'hooray': 0, 'confused': 0, 'heart': 0, 'rocket': 0, 'eyes': 0}, 'timeline_url': 'https://api.github.com/repos/Wasted-Audio/wstd-eq/issues/2/timeline', 'performed_via_github_app': None, 'state_reason': 'completed', 'score': 1.0}]",https://api.github.com/repos/Wasted-Audio/wstd-eq
