,html_url,name,full_name,description,topics,created_at,updated_at,pushed_at,size,language,stargazers_count,subscribers_count,has_issues,has_downloads,has_discussions,forks_count,default_branch,private,open_issues_only,closed_issues_only,open_pull_requests,closed_pull_requests,commits_number,contributors_number,license.key,owner.type
10,https://github.com/steinbergmedia/vst3_example_plugin_hello_world,vst3_example_plugin_hello_world,steinbergmedia/vst3_example_plugin_hello_world,Hello World VST 3 example plug-in,"['hello-world', 'helloworld', 'vst', 'vst3', 'vst3-plugin', 'vst3-plugins', 'vst3-sdk', 'vstgui']",2023-04-20T09:03:19Z,2023-09-02T12:05:50Z,2023-06-15T09:26:43Z,6705,C++,10,0.0,True,True,False,2,main,False,0.0,0.0,0.0,0.0,0,0,0,Organization
11,https://github.com/AnClark/Minaton-XT,Minaton-XT,AnClark/Minaton-XT,"DPF port of Minaton, an analogue style synthesizer","['audio', 'clap', 'lv2', 'plugin', 'synthesizer', 'vst', 'vst3']",2023-01-21T05:58:23Z,2023-08-24T05:00:29Z,2023-09-14T12:52:50Z,2610,C++,9,0.0,True,True,False,0,develop,False,0.0,0.0,0.0,0.0,0,0,gpl-3.0,User
12,https://github.com/xivilay/scale-remapper,scale-remapper,xivilay/scale-remapper,Routes white keys from midi-input to chosen scale to midi output,"['blocks', 'lumi', 'lumi-keys', 'lv2', 'midi', 'music', 'music-theory', 'plugin', 'scale', 'scales', 'vst3']",2021-11-15T19:39:02Z,2023-04-29T01:17:51Z,2023-02-25T16:09:07Z,259,C++,9,0.0,True,True,True,0,master,False,0.0,0.0,0.0,0.0,0,0,gpl-3.0,User
13,https://github.com/StoneyDSP/Biquads,Biquads,StoneyDSP/Biquads,"Multi-mode Biquad filter for audio analysis purposes using variable BiLinear transforms, processing precision, and oversampling to achieve high-quality results","['audio', 'audio-processing', 'bilinear-transformation', 'biquad', 'cplusplus', 'cpp', 'direct-form-i', 'direct-form-ii', 'direct-form-transposed', 'dsp', 'equalizer', 'juce', 'juce-framework', 'vst3']",2022-05-16T21:03:31Z,2023-09-07T18:32:34Z,2023-09-13T04:52:45Z,28409,C++,8,0.0,True,True,True,1,master,False,0.0,0.0,0.0,0.0,0,0,gpl-3.0,User
14,https://github.com/patriceguyot/ComposeSiren,ComposeSiren,patriceguyot/ComposeSiren,ComposeSiren is a plugin that synthesize sounds of sirens made by Mécanique Vivante.,"['audiounit', 'juce', 'vst3', 'vst3-plugin']",2020-09-28T14:23:15Z,2023-06-27T12:19:05Z,2022-10-19T14:45:05Z,73351,C++,8,0.0,True,True,False,1,master,False,0.0,0.0,0.0,0.0,0,0,0,User
15,https://github.com/studiorack/studiorack-template-iplug,studiorack-template-iplug,studiorack/studiorack-template-iplug,Audio plugin starter template using iPlug framework to build audio plugins,"['audio', 'iplug', 'plugin', 'template', 'vst', 'vst3']",2020-11-30T00:22:08Z,2022-06-06T04:52:49Z,2022-02-07T06:36:04Z,331,Shell,8,0.0,True,True,False,0,main,False,0.0,0.0,0.0,0.0,0,0,mit,Organization
16,https://github.com/flosstudio/flosstudio,flosstudio,flosstudio/flosstudio,Database of FLOSS programs for music-making,"['audio-production', 'database', 'daw', 'dsp', 'dssi', 'floss', 'ladspa', 'libre', 'lv2', 'musicmaking', 'vst', 'vst3', 'yaml']",2020-06-06T08:29:55Z,2023-07-23T14:31:26Z,2020-07-10T02:33:23Z,4,Shell,8,0.0,True,True,False,1,master,False,0.0,0.0,0.0,0.0,0,0,cc0-1.0,Organization
17,https://github.com/thezhe/PLUG-QA,PLUG-QA,thezhe/PLUG-QA,"Quality Assurance (QA) script for audio plugins (.vst3, .component, .dll, .vst, .soulpatch, and .soul). ","['au', 'audio', 'ci', 'dsp', 'matlab', 'octave', 'plugin', 'qa', 'script', 'soul', 'soul-programming-language', 'soulpatch', 'vst', 'vst3']",2022-01-20T22:44:46Z,2023-02-04T01:16:16Z,2022-04-09T21:42:10Z,7862,MATLAB,8,0.0,True,True,True,0,master,False,0.0,0.0,0.0,0.0,0,0,mit,User
18,https://github.com/studiorack/studiorack-site,studiorack-site,studiorack/studiorack-site,"Audio plugin site with searchable plugin list, tools and documentation","['audio', 'plugin', 'site', 'vst', 'vst3']",2020-07-09T01:18:22Z,2023-03-10T02:27:12Z,2023-09-10T01:29:13Z,10914,TypeScript,8,0.0,True,True,False,2,main,False,0.0,0.0,0.0,0.0,0,0,mit,Organization
19,https://github.com/azur1s/penare,penare,azur1s/penare,(VST3/CLAP) A wonky distortion plugin :3,"['audio-processing', 'nih-plug', 'rust', 'vst3']",2023-08-01T00:04:52Z,2023-09-14T10:19:16Z,2023-08-14T07:03:06Z,364,Rust,7,0.0,True,True,False,1,main,False,0.0,0.0,0.0,0.0,0,0,gpl-3.0,User
20,https://github.com/eulmour/HandyOsc,HandyOsc,eulmour/HandyOsc,Turn any audio into a digital synth,"['audio', 'cpp', 'daw', 'synth', 'synthesizer', 'vst', 'vst3', 'vst3-plugin']",2022-10-26T07:59:06Z,2023-07-23T14:33:28Z,2022-10-26T08:18:20Z,219,C++,7,0.0,True,True,False,0,master,False,0.0,0.0,0.0,0.0,0,0,bsd-3-clause,User
21,https://github.com/psemiletov/drumlabooh,drumlabooh,psemiletov/drumlabooh,"LV2/VSTi drum machine that can use Hydrogen, SFZ, and other drumkit formats","['drum', 'drum-machine', 'drums', 'lv2-plugin', 'midi', 'vst3']",2023-08-07T16:38:36Z,2023-09-14T22:31:17Z,2023-09-14T18:43:18Z,54262,C++,7,0.0,True,True,True,0,main,False,0.0,0.0,0.0,0.0,0,0,gpl-3.0,User
22,https://github.com/thezhe/D-lay,D-lay,thezhe/D-lay,A Distorted Delay based off of traditional analog BBD (Bucket Brigade Device) Circuits,"['analog', 'analogue', 'bbd', 'bucket-brigade-delay', 'delay', 'distortion', 'dynamic', 'echo', 'juce', 'mit-license', 'saturation', 'simulation', 'vst', 'vst-plugin', 'vst3', 'waveshaper']",2019-10-12T16:43:29Z,2023-01-28T07:21:58Z,2021-08-07T19:27:40Z,245,C++,7,0.0,True,True,False,1,master,False,0.0,0.0,0.0,0.0,0,0,mit,User
23,https://github.com/OlliV/DiaPro,DiaPro,OlliV/DiaPro,Dialog/Vocal Processor VST,"['compressor', 'de-esser', 'exciter', 'vst3']",2021-03-21T23:23:52Z,2022-09-20T07:48:17Z,2021-11-17T12:32:33Z,555,C++,7,0.0,True,True,False,0,master,False,0.0,0.0,0.0,0.0,0,0,gpl-3.0,User
24,https://github.com/njazz/cloudseed-juce,cloudseed-juce,njazz/cloudseed-juce,JUCE-based UI for CloudSeed VST plugin,"['audiounit', 'auv3', 'macos', 'reverb', 'vst3']",2021-05-06T15:22:30Z,2023-07-15T10:22:36Z,2023-06-18T08:00:32Z,46136,C++,7,0.0,True,True,False,0,master,False,0.0,0.0,0.0,0.0,0,0,gpl-3.0,User
25,https://github.com/xivilay/chord-recognition,chord-recognition,xivilay/chord-recognition,Detects chords from midi input,"['chord', 'chord-recognition', 'chords', 'juce', 'juce-react', 'midi', 'vst3']",2021-04-03T15:09:47Z,2023-04-29T01:22:32Z,2021-12-31T22:19:40Z,62,C++,6,0.0,True,True,False,1,master,False,0.0,0.0,0.0,0.0,0,0,gpl-3.0,User
26,https://github.com/SimonZimmer/SEELE,SEELE,SimonZimmer/SEELE,A DAW plugin focused on heavy vocal processing,"['audio', 'cpp17', 'gtest', 'juce-framework', 'plugin', 'vst3']",2021-06-18T16:43:48Z,2023-04-29T01:22:28Z,2022-04-04T11:14:50Z,13750,C++,6,0.0,True,True,False,0,main,False,0.0,0.0,0.0,0.0,0,0,0,User
27,https://github.com/studiorack/studiorack-template-juce,studiorack-template-juce,studiorack/studiorack-template-juce,Audio plugin starter template using JUCE framework to build audio plugins,"['audio', 'juce', 'plugin', 'template', 'vst', 'vst3']",2020-11-29T03:21:06Z,2023-06-19T09:29:11Z,2022-08-06T05:50:25Z,519,C++,6,0.0,True,True,False,0,main,False,0.0,0.0,0.0,0.0,0,0,mit,Organization
28,https://github.com/ArdenButterfield/Fish-backup,Fish-backup,ArdenButterfield/Fish-backup,Audio plugin for instant low quality,"['audio-plugin', 'juce-plugins', 'vst3']",2023-02-04T02:48:42Z,2023-05-05T11:49:15Z,2023-02-04T04:07:07Z,7020,C,6,0.0,True,True,False,1,main,False,0.0,0.0,0.0,0.0,0,0,gpl-3.0,User
29,https://github.com/suzumushi0/SoundObject_source,SoundObject_source,suzumushi0/SoundObject_source,SoundObject source code distribution.,"['3d-audio', '3d-sound', '3d-sound-localization', 'binaural', 'binauralaudio', 'hrir', 'hrtf', 'immersive-audio', 'soundobject', 'spatial-audio', 'vst3', 'vst3-plugin']",2021-08-08T05:10:41Z,2023-04-13T10:06:13Z,2023-05-17T09:27:17Z,1435,C,6,0.0,True,True,False,0,main,False,0.0,0.0,0.0,0.0,0,0,0,User
30,https://github.com/wolf-tickets/sound-and-outer-space,sound-and-outer-space,wolf-tickets/sound-and-outer-space,"These VST plug-ins will allow electronic/media artists, producers, musicians and composers to control an effect that emulates what an instrument or audio sample would sound like if it were played or heard on a another planet.","['effects', 'outer-space', 'signal-processing', 'sound-effects', 'sound-processing', 'vst', 'vst3']",2018-09-30T02:05:35Z,2023-04-29T02:02:54Z,2019-07-11T03:08:35Z,4331,C++,6,0.0,True,True,False,0,master,False,0.0,0.0,0.0,0.0,0,0,gpl-3.0,User
31,https://github.com/hotwatermorning/Vst3PluginStarter,Vst3PluginStarter,hotwatermorning/Vst3PluginStarter,A helper application to setup new VST3 plugin build targets.,"['audio', 'gradle', 'msvc', 'vst3', 'xcode']",2019-09-08T16:25:14Z,2022-11-24T16:15:13Z,2020-05-12T15:40:23Z,6771,C++,6,0.0,True,True,False,0,master,False,0.0,0.0,0.0,0.0,0,0,0,User
32,https://github.com/gregormcw/elev8,elev8,gregormcw/elev8,A simple binaural spatializer plug-in,"['audio', 'audio-plugin', 'cpp', 'dsp', 'juce', 'real-time', 'spatial-audio', 'vr', 'vst3', 'xr']",2021-05-08T21:45:44Z,2023-04-29T01:22:45Z,2021-05-10T01:50:07Z,22838,C++,6,0.0,True,True,False,0,main,False,0.0,0.0,0.0,0.0,0,0,0,User
33,https://github.com/MeijisIrlnd/Transfer,Transfer,MeijisIrlnd/Transfer,a jit compiled waveshaper,"['audio', 'audio-unit', 'distortion', 'macos', 'vst3', 'windows']",2021-06-25T02:03:13Z,2023-09-01T16:55:11Z,2023-01-27T05:36:08Z,1074,C++,6,0.0,True,True,False,1,main,False,0.0,0.0,0.0,0.0,0,0,gpl-3.0,User
34,https://github.com/johanLsp/Milion,Milion,johanLsp/Milion,FM / Formant synthesizer (VST/AU/Standalone),"['juce', 'synthesizer', 'vst', 'vst3']",2017-12-05T20:57:45Z,2023-07-02T12:54:38Z,2020-09-12T22:56:56Z,6732,C++,6,0.0,True,True,False,0,master,False,0.0,0.0,0.0,0.0,0,0,0,User
35,https://github.com/Durun/vst3kotlin,vst3kotlin,Durun/vst3kotlin,A VST3 SDK binding in Kotlin,['vst3'],2021-02-07T16:05:25Z,2023-08-13T21:44:22Z,2023-04-24T10:57:34Z,658,Kotlin,6,1.0,True,True,False,0,main,False,5.0,7.0,1.0,17.0,450,2,gpl-3.0,User
36,https://github.com/fukuroder/bandlimited_sawtooth_synthesis,bandlimited_sawtooth_synthesis,fukuroder/bandlimited_sawtooth_synthesis,Bandlimited sawtooth synthesis with BLIT algorithm.,"['synthesizer', 'vst3']",2013-02-19T14:54:07Z,2021-10-16T05:21:26Z,2021-01-31T14:15:52Z,2666,C++,5,0.0,True,True,False,3,master,False,0.0,0.0,0.0,0.0,0,0,mit,User
37,https://github.com/essenbee/multifilter,multifilter,essenbee/multifilter,"A VST plugin for different types of digital audio filter, developed in C++ using JUCE.","['audio-effect', 'c-plus-plus', 'codebasealpha', 'juce-framework', 'streaming', 'vst3']",2019-06-26T12:18:47Z,2023-05-14T03:11:05Z,2019-07-01T21:33:07Z,63,C++,5,0.0,True,True,False,0,master,False,0.0,0.0,0.0,0.0,0,0,mit,User
38,https://github.com/studiorack/studiorack-core,studiorack-core,studiorack/studiorack-core,Core plugin library containing shared tools and functionality,"['audio', 'plugin', 'plugin-manager', 'vst', 'vst3']",2020-10-26T01:08:12Z,2023-07-23T14:45:08Z,2023-01-07T23:36:10Z,5133,TypeScript,5,0.0,True,True,False,0,main,False,0.0,0.0,0.0,0.0,0,0,mit,Organization
39,https://github.com/mariusz96/blue-synthesiser,blue-synthesiser,mariusz96/blue-synthesiser,"My bachelor's thesis ""Sound synthesis based on audio samples as an VST3 instrument"" in C++ and JUCE","['audio', 'cplusplus', 'cpp', 'juce', 'plugin', 'vst3']",2020-04-15T09:07:35Z,2023-07-22T18:34:46Z,2021-12-03T18:16:10Z,65,C++,5,0.0,True,True,False,0,master,False,0.0,0.0,0.0,0.0,0,0,0,User
40,https://github.com/mikeoliphant/Vst3VisualStudioExample,Vst3VisualStudioExample,mikeoliphant/Vst3VisualStudioExample,A simple windows VST (VST3) example plugin using Visual Studio,"['audio', 'cpp', 'plugin', 'visual-studio', 'vst', 'vst3', 'windows']",2020-11-12T18:03:33Z,2023-06-13T21:15:31Z,2020-11-21T22:24:06Z,25,C++,5,0.0,True,True,False,0,master,False,0.0,0.0,0.0,0.0,0,0,0,User
41,https://github.com/waddafunk/Oscilloscope,Oscilloscope,waddafunk/Oscilloscope,A simple resizable oscilloscope VST ,"['android', 'android-app', 'android-audio', 'android-audio-analyzer', 'audio', 'audio-analysis', 'audio-visualizer', 'dsp', 'juce', 'juce-framework', 'juce-plugins', 'linux-vst', 'oscilloscope', 'plugin', 'vst', 'vst3']",2023-02-24T23:06:32Z,2023-08-05T23:28:38Z,2023-04-06T18:02:42Z,113584,C++,5,0.0,True,True,False,2,master,False,0.0,0.0,0.0,0.0,0,0,isc,User
42,https://github.com/AURAPluginsLtd/Access-Virus-Editor,Access-Virus-Editor,AURAPluginsLtd/Access-Virus-Editor,"Issue & Request tracking, Community Discussion, Wiki and ""Future Release"" Project Boards for Access Virus Editor & Librarian users","['aax', 'audiounit', 'editor-plugin', 'librarian-plugin', 'midi', 'midi-controller', 'standalone-app', 'vst2', 'vst3']",2022-12-13T08:27:52Z,2023-06-07T17:17:25Z,2023-07-25T18:09:03Z,66,0,5,0.0,True,True,True,0,main,False,0.0,0.0,0.0,0.0,0,0,0,Organization
43,https://github.com/Juanmalopezg/smooth-distortion,smooth-distortion,Juanmalopezg/smooth-distortion,Guitar distortion audio plugin made in C++ with the Juce framework. The DSP algorithm is based on a sigmoid function.,"['audio-processing', 'distortion', 'guitar', 'juce', 'music', 'vst3']",2020-04-08T21:46:52Z,2023-08-10T06:12:16Z,2022-11-26T07:05:51Z,576,C++,5,0.0,True,True,False,0,master,False,0.0,0.0,0.0,0.0,0,0,0,User
44,https://github.com/pongasoft/jamba-sample-gain,jamba-sample-gain,pongasoft/jamba-sample-gain,Documentation plugin for Jamba framework: a simple gain plugin for VST2/3,"['documentation', 'gain', 'plugin', 'volume', 'volume-plugin', 'vst', 'vst-plugin', 'vst2', 'vst3']",2018-08-25T17:13:08Z,2023-02-19T17:43:53Z,2023-05-25T18:37:53Z,344,C++,5,0.0,True,True,False,0,master,False,0.0,0.0,0.0,0.0,0,0,other,Organization
45,https://github.com/midilab/jc303,jc303,midilab/jc303,"A Free Roland TB-303 Plugin for Windows, MacOS and Linux: VST2, VST3, LV2 and AU. A Juce port of Open303 engine.","['au', 'audio', 'clone', 'linux', 'lv2', 'macos', 'plugin', 'roland', 'tb-303', 'vst3', 'windows']",2023-06-27T18:36:43Z,2023-09-14T12:20:46Z,2023-09-09T19:50:29Z,5323,C++,5,0.0,True,True,False,0,main,False,0.0,0.0,0.0,0.0,0,0,gpl-3.0,User
46,https://github.com/sainsay/AudioPlugins,AudioPlugins,sainsay/AudioPlugins,"collection of free, open-source audio plugins made or maintained by sainsay","['audio', 'audio-dsp', 'audio-plugin', 'audio-plugins', 'audioplugin', 'cplusplus', 'cpp', 'juce-framework', 'juce-plugins', 'vst3']",2021-08-11T08:52:03Z,2022-08-01T20:08:56Z,2022-04-08T07:12:53Z,43,C++,5,0.0,True,True,False,2,main,False,0.0,0.0,0.0,0.0,0,0,gpl-3.0,User
47,https://github.com/TheAvalanche/JustAudioFX,JustAudioFX,TheAvalanche/JustAudioFX,Audio FX algorithms explained,"['audio-effect', 'audio-processing', 'delay', 'digital-signal-processing', 'dsp', 'vst', 'vst3']",2021-10-25T09:41:15Z,2022-10-12T09:07:04Z,2022-08-07T10:48:59Z,53,C++,5,0.0,True,True,False,1,main,False,0.0,0.0,0.0,0.0,0,0,0,User
48,https://github.com/xuan25/RXG100-RE,RXG100-RE,xuan25/RXG100-RE,VST 3 Plugin. An emulation of the Randall RG100 preamp.,"['preamp', 'vst', 'vst3']",2022-05-18T22:20:04Z,2023-02-10T14:02:34Z,2022-05-20T14:44:57Z,8128,C#,5,0.0,True,True,False,0,master,False,0.0,0.0,0.0,0.0,0,0,mit,User
49,https://github.com/KevinToodlepoot/MS-Exciter,MS-Exciter,KevinToodlepoot/MS-Exciter,A JUCE based stereo expander and harmonic exciter using Mid-Side processing and tube-based distortion for increased stereo width and harmonic richness.,"['audio', 'audio-unit', 'juce', 'plug-in', 'vst3']",2023-01-21T17:35:47Z,2023-04-29T04:57:22Z,2023-01-21T21:44:07Z,1696,C++,5,0.0,True,True,False,3,main,False,0.0,0.0,0.0,0.0,0,0,0,User
50,https://github.com/caleqw2/ParticleArtsPlugin,ParticleArtsPlugin,caleqw2/ParticleArtsPlugin,A VST3 plugin built with JUCE that turns input MIDI signals into bouncing particles that play notes when they collide for cool randomized music.,"['juce', 'music-composition', 'music-production', 'vst3']",2021-06-23T04:21:45Z,2023-04-29T05:04:34Z,2021-12-15T18:46:59Z,2120,C++,4,0.0,True,True,False,0,main,False,0.0,0.0,0.0,0.0,0,0,0,User
51,https://github.com/UltraCoderRU/CuteHost,CuteHost,UltraCoderRU/CuteHost,Simple VST3 host applicaton based on JUCE and Qt frameworks,"['dsp', 'juce', 'qt', 'sound', 'vst3']",2019-02-25T19:08:49Z,2023-01-28T07:16:18Z,2019-03-10T16:19:49Z,58,C++,4,0.0,True,True,False,0,master,False,0.0,0.0,0.0,0.0,0,0,gpl-3.0,User
52,https://github.com/vihdzp/colimiter,colimiter,vihdzp/colimiter,An inverse limiter.,"['audio', 'audio-processing', 'clap', 'limiter', 'vst', 'vst3', 'vst3-plugin']",2023-06-17T09:06:58Z,2023-06-28T00:01:52Z,2023-06-21T03:10:07Z,39,Rust,4,0.0,True,True,False,0,master,False,0.0,0.0,0.0,0.0,0,0,gpl-3.0,User
53,https://github.com/hsetlik/HexFm,HexFm,hsetlik/HexFm,FM synthesizer plugin built with JUCE,"['audiounit', 'cpp', 'frequency-modulation', 'juce', 'plugin', 'synthesizer', 'vst3']",2021-02-06T19:12:05Z,2023-07-02T12:54:41Z,2021-06-06T20:28:49Z,1273,C++,4,0.0,True,True,False,0,master,False,0.0,0.0,0.0,0.0,0,0,0,User
54,https://github.com/hotwatermorning/vstrex,vstrex,hotwatermorning/vstrex,Virtual Studio T.Rex,"['cplusplus', 'juce', 'opengl', 'vst3']",2018-12-31T13:01:08Z,2021-08-17T15:17:36Z,2019-01-14T16:48:23Z,7201,RPC,4,0.0,True,True,False,0,master,False,0.0,0.0,0.0,0.0,0,0,other,User
55,https://github.com/dmultiply/Klide,Klide,dmultiply/Klide,Euclidean Rhythms (polyrhythms) drum machine audio VST3 plugin,"['audio-plugin', 'drum-machine', 'juce', 'juce-framework', 'juce-plugins', 'sampler', 'samplers', 'vst3', 'vst3-plugin']",2022-11-29T13:34:49Z,2023-06-25T15:39:20Z,2022-12-04T11:35:02Z,4419,C++,4,0.0,True,True,False,1,main,False,0.0,0.0,0.0,0.0,0,0,mit,User
56,https://github.com/KaiDrange/ECMapper,ECMapper,KaiDrange/ECMapper,"Two applications for the EigenLabs Eigenharp instruments. ""EigenCore"" reads data from the Eigenharps and then transmits that data via OSC. ""ECMapper"" receives the OSC data and converts it to midi as configured in the UI.","['eigenharp', 'eigenlite', 'juce-framework', 'midi', 'mpe', 'osc', 'vst3']",2021-04-19T06:32:24Z,2023-07-20T09:01:14Z,2023-07-21T12:52:07Z,28816,C++,4,0.0,True,True,False,1,main,False,0.0,0.0,0.0,0.0,0,0,gpl-3.0,User
57,https://github.com/pongasoft/vst-ab-switch,vst-ab-switch,pongasoft/vst-ab-switch,A/B Audio Switch VST plugin,"['switch', 'vst', 'vst-plugin', 'vst2', 'vst3']",2018-03-10T19:03:11Z,2023-08-18T11:34:59Z,2021-01-04T17:57:21Z,2620,C++,4,0.0,True,True,False,2,master,False,0.0,0.0,0.0,0.0,0,0,other,Organization
58,https://github.com/Kirby01/AutoLevel2-VST3-Juce,AutoLevel2-VST3-Juce,Kirby01/AutoLevel2-VST3-Juce,Compressor. ,"['audio', 'cplusplus', 'dsp', 'juce-plugins', 'vst3']",2022-04-28T23:09:52Z,2023-08-18T03:55:12Z,2023-09-11T12:38:11Z,107040,0,4,0.0,True,True,False,0,main,False,0.0,0.0,0.0,0.0,0,0,mit,User
59,https://github.com/bartoszOsn/FuzzTeeth,FuzzTeeth,bartoszOsn/FuzzTeeth,A vst plugin to distort audio with waveshaper using teeth like function,"['distortion', 'juce-framework', 'vst3']",2020-09-22T12:46:25Z,2023-04-29T05:16:52Z,2020-09-23T12:29:52Z,108,C++,4,0.0,True,True,False,0,master,False,0.0,0.0,0.0,0.0,0,0,0,User
60,https://github.com/Dimethoxy/Plasma,Plasma,Dimethoxy/Plasma,Asymmetrical Distortion VST,"['audio', 'audio-effect', 'audio-plugin', 'audio-processing', 'distortion', 'distortion-effects', 'vst3']",2021-11-21T05:03:17Z,2023-09-14T10:19:21Z,2023-08-26T19:15:21Z,22931,C++,4,0.0,True,True,False,0,master,False,0.0,0.0,0.0,0.0,0,0,0,User
61,https://github.com/tobanteAudio/juce-6-demo,juce-6-demo,tobanteAudio/juce-6-demo,"Demo project using WeAreROLI/JUCE ""juce6"" preview branch.","['audio', 'audio-unit', 'cpp', 'cpp17', 'juce', 'juce-application', 'preview', 'vst3']",2020-04-15T12:44:31Z,2022-06-11T20:56:24Z,2020-05-02T22:35:16Z,126,C++,4,0.0,True,True,False,0,master,False,0.0,0.0,0.0,0.0,0,0,bsd-2-clause,Organization
62,https://github.com/pongasoft/vst-vac-6v,vst-vac-6v,pongasoft/vst-vac-6v,VST (2 & 3) plugin to analyze and control the peak volume of a signal,"['gain', 'knobs', 'lcd-display', 'plugin', 'volume', 'volume-plugin', 'vst', 'vst-plugin', 'vst2', 'vst3']",2018-07-17T13:21:28Z,2022-05-03T06:18:08Z,2021-01-04T19:14:06Z,12618,C++,3,0.0,True,True,False,0,master,False,0.0,0.0,0.0,0.0,0,0,other,Organization
